"barcode","sample"
"Se-181.1-Su:146641","Se-181.1-Su"
"Se-181.1-Su:146642","Se-181.1-Su"
"Se-181.1-Su:146643","Se-181.1-Su"
"Se-181.1-Su:146644","Se-181.1-Su"
"Se-181.1-Su:146645","Se-181.1-Su"
"Se-181.1-Su:146646","Se-181.1-Su"
"Se-181.1-Su:146647","Se-181.1-Su"
"Se-181.1-Su:146648","Se-181.1-Su"
"Se-181.1-Su:146649","Se-181.1-Su"
"Se-181.1-Su:146650","Se-181.1-Su"
"Se-181.1-Su:146651","Se-181.1-Su"
"Se-181.1-Su:146652","Se-181.1-Su"
"Se-181.1-Su:146653","Se-181.1-Su"
"Se-181.1-Su:146654","Se-181.1-Su"
"Se-181.1-Su:146656","Se-181.1-Su"
"Se-181.1-Su:146657","Se-181.1-Su"
"Se-181.1-Su:146658","Se-181.1-Su"
"Se-181.1-Su:146659","Se-181.1-Su"
"Se-181.1-Su:146660","Se-181.1-Su"
"Se-181.1-Su:146661","Se-181.1-Su"
"Se-181.1-Su:146662","Se-181.1-Su"
"Se-181.1-Su:146663","Se-181.1-Su"
"Se-181.1-Su:146664","Se-181.1-Su"
"Se-181.1-Su:146665","Se-181.1-Su"
"Se-181.1-Su:146666","Se-181.1-Su"
"Se-181.1-Su:146667","Se-181.1-Su"
"Se-181.1-Su:146668","Se-181.1-Su"
"Se-181.1-Su:146669","Se-181.1-Su"
"Se-181.1-Su:146670","Se-181.1-Su"
"Se-181.1-Su:146671","Se-181.1-Su"
"Se-181.1-Su:146672","Se-181.1-Su"
"Se-181.1-Su:146673","Se-181.1-Su"
"Se-181.1-Su:146674","Se-181.1-Su"
"Se-181.1-Su:146675","Se-181.1-Su"
"Se-181.1-Su:146676","Se-181.1-Su"
"Se-181.1-Su:146677","Se-181.1-Su"
"Se-181.1-Su:146678","Se-181.1-Su"
"Se-181.1-Su:146680","Se-181.1-Su"
"Se-181.1-Su:146681","Se-181.1-Su"
"Se-181.1-Su:146682","Se-181.1-Su"
"Se-181.1-Su:146683","Se-181.1-Su"
"Se-181.1-Su:146684","Se-181.1-Su"
"Se-181.1-Su:146685","Se-181.1-Su"
"Se-181.1-Su:146686","Se-181.1-Su"
"Se-181.1-Su:146688","Se-181.1-Su"
"Se-181.1-Su:146689","Se-181.1-Su"
"Se-181.1-Su:146690","Se-181.1-Su"
"Se-181.1-Su:146691","Se-181.1-Su"
"Se-181.1-Su:146692","Se-181.1-Su"
"Se-181.1-Su:146694","Se-181.1-Su"
"Se-181.1-Su:146695","Se-181.1-Su"
"Se-181.1-Su:146696","Se-181.1-Su"
"Se-181.1-Su:146697","Se-181.1-Su"
"Se-181.1-Su:146698","Se-181.1-Su"
"Se-181.1-Su:146699","Se-181.1-Su"
"Se-181.1-Su:146700","Se-181.1-Su"
"Se-181.1-Su:146701","Se-181.1-Su"
"Se-181.1-Su:146702","Se-181.1-Su"
"Se-181.1-Su:146703","Se-181.1-Su"
"Se-181.1-Su:146704","Se-181.1-Su"
"Se-181.1-Su:146705","Se-181.1-Su"
"Se-181.1-Su:146706","Se-181.1-Su"
"Se-181.1-Su:146707","Se-181.1-Su"
"Se-181.1-Su:146708","Se-181.1-Su"
"Se-181.1-Su:146709","Se-181.1-Su"
"Se-181.1-Su:146710","Se-181.1-Su"
"Se-181.1-Su:146711","Se-181.1-Su"
"Se-181.1-Su:146712","Se-181.1-Su"
"Se-181.1-Su:146713","Se-181.1-Su"
"Se-181.1-Su:146714","Se-181.1-Su"
"Se-181.1-Su:146715","Se-181.1-Su"
"Se-181.1-Su:146716","Se-181.1-Su"
"Se-181.1-Su:146717","Se-181.1-Su"
"Se-181.1-Su:146718","Se-181.1-Su"
"Se-181.1-Su:146719","Se-181.1-Su"
"Se-181.1-Su:146720","Se-181.1-Su"
"Se-181.1-Su:146721","Se-181.1-Su"
"Se-181.1-Su:146722","Se-181.1-Su"
"Se-181.1-Su:146723","Se-181.1-Su"
"Se-181.1-Su:146724","Se-181.1-Su"
"Se-181.1-Su:146725","Se-181.1-Su"
"Se-181.1-Su:146726","Se-181.1-Su"
"Se-181.1-Su:146727","Se-181.1-Su"
"Se-181.1-Su:146728","Se-181.1-Su"
"Se-181.1-Su:146729","Se-181.1-Su"
"Se-181.1-Su:146730","Se-181.1-Su"
"Se-181.1-Su:146731","Se-181.1-Su"
"Se-181.1-Su:146732","Se-181.1-Su"
"Se-181.1-Su:146733","Se-181.1-Su"
"Se-181.1-Su:146734","Se-181.1-Su"
"Se-181.1-Su:146735","Se-181.1-Su"
"Se-181.1-Su:146736","Se-181.1-Su"
"Se-181.1-Su:146737","Se-181.1-Su"
"Se-181.1-Su:146738","Se-181.1-Su"
"Se-181.1-Su:146739","Se-181.1-Su"
"Se-181.1-Su:146740","Se-181.1-Su"
"Se-181.1-Su:146741","Se-181.1-Su"
"Se-181.1-Su:146742","Se-181.1-Su"
"Se-181.1-Su:146743","Se-181.1-Su"
"Se-181.1-Su:146744","Se-181.1-Su"
"Se-181.1-Su:146745","Se-181.1-Su"
"Se-181.1-Su:146746","Se-181.1-Su"
"Se-181.1-Su:146747","Se-181.1-Su"
"Se-181.1-Su:146749","Se-181.1-Su"
"Se-181.1-Su:146750","Se-181.1-Su"
"Se-181.1-Su:146751","Se-181.1-Su"
"Se-181.1-Su:146752","Se-181.1-Su"
"Se-181.1-Su:146753","Se-181.1-Su"
"Se-181.1-Su:146754","Se-181.1-Su"
"Se-181.1-Su:146755","Se-181.1-Su"
"Se-181.1-Su:146756","Se-181.1-Su"
"Se-181.1-Su:146757","Se-181.1-Su"
"Se-181.1-Su:146758","Se-181.1-Su"
"Se-181.1-Su:146759","Se-181.1-Su"
"Se-181.1-Su:146760","Se-181.1-Su"
"Se-181.1-Su:146761","Se-181.1-Su"
"Se-181.1-Su:146762","Se-181.1-Su"
"Se-181.1-Su:146763","Se-181.1-Su"
"Se-181.1-Su:146764","Se-181.1-Su"
"Se-181.1-Su:146765","Se-181.1-Su"
"Se-181.1-Su:146766","Se-181.1-Su"
"Se-181.1-Su:146767","Se-181.1-Su"
"Se-181.1-Su:146768","Se-181.1-Su"
"Se-181.1-Su:146769","Se-181.1-Su"
"Se-181.1-Su:146770","Se-181.1-Su"
"Se-181.1-Su:146771","Se-181.1-Su"
"Se-181.1-Su:146772","Se-181.1-Su"
"Se-181.1-Su:146774","Se-181.1-Su"
"Se-181.1-Su:146775","Se-181.1-Su"
"Se-181.1-Su:146776","Se-181.1-Su"
"Se-181.1-Su:146777","Se-181.1-Su"
"Se-181.1-Su:146778","Se-181.1-Su"
"Se-181.1-Su:146779","Se-181.1-Su"
"Se-181.1-Su:146780","Se-181.1-Su"
"Se-181.1-Su:146781","Se-181.1-Su"
"Se-181.1-Su:146782","Se-181.1-Su"
"Se-181.1-Su:146783","Se-181.1-Su"
"Se-181.1-Su:146784","Se-181.1-Su"
"Se-181.1-Su:146785","Se-181.1-Su"
"Se-181.1-Su:146786","Se-181.1-Su"
"Se-181.1-Su:146787","Se-181.1-Su"
"Se-181.1-Su:146788","Se-181.1-Su"
"Se-181.1-Su:146789","Se-181.1-Su"
"Se-181.1-Su:146790","Se-181.1-Su"
"Se-181.1-Su:146791","Se-181.1-Su"
"Se-181.1-Su:146792","Se-181.1-Su"
"Se-181.1-Su:146793","Se-181.1-Su"
"Se-181.1-Su:146794","Se-181.1-Su"
"Se-181.1-Su:146795","Se-181.1-Su"
"Se-181.1-Su:146796","Se-181.1-Su"
"Se-181.1-Su:146797","Se-181.1-Su"
"Se-181.1-Su:146798","Se-181.1-Su"
"Se-181.1-Su:146799","Se-181.1-Su"
"Se-181.1-Su:146800","Se-181.1-Su"
"Se-181.1-Su:146801","Se-181.1-Su"
"Se-181.1-Su:146802","Se-181.1-Su"
"Se-181.1-Su:146803","Se-181.1-Su"
"Se-181.1-Su:146804","Se-181.1-Su"
"Se-181.1-Su:146805","Se-181.1-Su"
"Se-181.1-Su:146806","Se-181.1-Su"
"Se-181.1-Su:146807","Se-181.1-Su"
"Se-181.1-Su:146808","Se-181.1-Su"
"Se-181.1-Su:146809","Se-181.1-Su"
"Se-181.1-Su:146810","Se-181.1-Su"
"Se-181.1-Su:146811","Se-181.1-Su"
"Se-181.1-Su:146812","Se-181.1-Su"
"Se-181.1-Su:146813","Se-181.1-Su"
"Se-181.1-Su:146814","Se-181.1-Su"
"Se-181.1-Su:146815","Se-181.1-Su"
"Se-181.1-Su:146816","Se-181.1-Su"
"Se-181.1-Su:146817","Se-181.1-Su"
"Se-181.1-Su:146818","Se-181.1-Su"
"Se-181.1-Su:146819","Se-181.1-Su"
"Se-181.1-Su:146820","Se-181.1-Su"
"Se-181.1-Su:146821","Se-181.1-Su"
"Se-181.1-Su:146822","Se-181.1-Su"
"Se-181.1-Su:146823","Se-181.1-Su"
"Se-181.1-Su:146825","Se-181.1-Su"
"Se-181.1-Su:146826","Se-181.1-Su"
"Se-181.1-Su:146827","Se-181.1-Su"
"Se-181.1-Su:146828","Se-181.1-Su"
"Se-181.1-Su:146829","Se-181.1-Su"
"Se-181.1-Su:146830","Se-181.1-Su"
"Se-181.1-Su:146831","Se-181.1-Su"
"Se-181.1-Su:146832","Se-181.1-Su"
"Se-181.1-Su:146833","Se-181.1-Su"
"Se-181.1-Su:146834","Se-181.1-Su"
"Se-181.1-Su:146836","Se-181.1-Su"
"Se-181.1-Su:146837","Se-181.1-Su"
"Se-181.1-Su:146838","Se-181.1-Su"
"Se-181.1-Su:146839","Se-181.1-Su"
"Se-181.1-Su:146840","Se-181.1-Su"
"Se-181.1-Su:146841","Se-181.1-Su"
"Se-181.1-Su:146842","Se-181.1-Su"
"Se-181.1-Su:146843","Se-181.1-Su"
"Se-181.1-Su:146844","Se-181.1-Su"
"Se-181.1-Su:146846","Se-181.1-Su"
"Se-181.1-Su:146847","Se-181.1-Su"
"Se-181.1-Su:146848","Se-181.1-Su"
"Se-181.1-Su:146849","Se-181.1-Su"
"Se-181.1-Su:146850","Se-181.1-Su"
"Se-181.1-Su:146851","Se-181.1-Su"
"Se-181.1-Su:146852","Se-181.1-Su"
"Se-181.1-Su:146853","Se-181.1-Su"
"Se-181.1-Su:146854","Se-181.1-Su"
"Se-181.1-Su:146855","Se-181.1-Su"
"Se-181.1-Su:146856","Se-181.1-Su"
"Se-181.1-Su:146857","Se-181.1-Su"
"Se-181.1-Su:146858","Se-181.1-Su"
"Se-181.1-Su:146859","Se-181.1-Su"
"Se-181.1-Su:146860","Se-181.1-Su"
"Se-181.1-Su:146861","Se-181.1-Su"
"Se-181.1-Su:146862","Se-181.1-Su"
"Se-181.1-Su:146863","Se-181.1-Su"
"Se-181.1-Su:146864","Se-181.1-Su"
"Se-181.1-Su:146865","Se-181.1-Su"
"Se-181.1-Su:146866","Se-181.1-Su"
"Se-181.1-Su:146867","Se-181.1-Su"
"Se-181.1-Su:146868","Se-181.1-Su"
"Se-181.1-Su:146869","Se-181.1-Su"
"Se-181.1-Su:146870","Se-181.1-Su"
"Se-181.1-Su:146871","Se-181.1-Su"
"Se-181.1-Su:146872","Se-181.1-Su"
"Se-181.1-Su:146873","Se-181.1-Su"
"Se-181.1-Su:146874","Se-181.1-Su"
"Se-181.1-Su:146875","Se-181.1-Su"
"Se-181.1-Su:146876","Se-181.1-Su"
"Se-181.1-Su:146877","Se-181.1-Su"
"Se-181.1-Su:146878","Se-181.1-Su"
"Se-181.1-Su:146879","Se-181.1-Su"
"Se-181.1-Su:146880","Se-181.1-Su"
"Se-181.1-Su:146881","Se-181.1-Su"
"Se-181.1-Su:146882","Se-181.1-Su"
"Se-181.1-Su:146883","Se-181.1-Su"
"Se-181.1-Su:146884","Se-181.1-Su"
"Se-181.1-Su:146885","Se-181.1-Su"
"Se-181.1-Su:146886","Se-181.1-Su"
"Se-181.1-Su:146887","Se-181.1-Su"
"Se-181.1-Su:146888","Se-181.1-Su"
"Se-181.1-Su:146889","Se-181.1-Su"
"Se-181.1-Su:146890","Se-181.1-Su"
"Se-181.1-Su:146893","Se-181.1-Su"
"Se-181.1-Su:146894","Se-181.1-Su"
"Se-181.1-Su:146895","Se-181.1-Su"
"Se-181.1-Su:146896","Se-181.1-Su"
"Se-181.1-Su:146897","Se-181.1-Su"
"Se-181.1-Su:146898","Se-181.1-Su"
"Se-181.1-Su:146899","Se-181.1-Su"
"Se-181.1-Su:146900","Se-181.1-Su"
"Se-181.1-Su:146901","Se-181.1-Su"
"Se-181.1-Su:146902","Se-181.1-Su"
"Se-181.1-Su:146903","Se-181.1-Su"
"Se-181.1-Su:146904","Se-181.1-Su"
"Se-181.1-Su:146905","Se-181.1-Su"
"Se-181.1-Su:146906","Se-181.1-Su"
"Se-181.1-Su:146907","Se-181.1-Su"
"Se-181.1-Su:146909","Se-181.1-Su"
"Se-181.1-Su:146910","Se-181.1-Su"
"Se-181.1-Su:146911","Se-181.1-Su"
"Se-181.1-Su:146912","Se-181.1-Su"
"Se-181.1-Su:146913","Se-181.1-Su"
"Se-181.1-Su:146914","Se-181.1-Su"
"Se-181.1-Su:146915","Se-181.1-Su"
"Se-181.1-Su:146916","Se-181.1-Su"
"Se-181.1-Su:146917","Se-181.1-Su"
"Se-181.1-Su:146918","Se-181.1-Su"
"Se-181.1-Su:146919","Se-181.1-Su"
"Se-181.1-Su:146920","Se-181.1-Su"
"Se-181.1-Su:146921","Se-181.1-Su"
"Se-181.1-Su:146922","Se-181.1-Su"
"Se-181.1-Su:146923","Se-181.1-Su"
"Se-181.1-Su:146924","Se-181.1-Su"
"Se-181.1-Su:146925","Se-181.1-Su"
"Se-181.1-Su:146926","Se-181.1-Su"
"Se-181.1-Su:146927","Se-181.1-Su"
"Se-181.1-Su:146928","Se-181.1-Su"
"Se-181.1-Su:146929","Se-181.1-Su"
"Se-181.1-Su:146930","Se-181.1-Su"
"Se-181.1-Su:146932","Se-181.1-Su"
"Se-181.1-Su:146933","Se-181.1-Su"
"Se-181.1-Su:146934","Se-181.1-Su"
"Se-181.1-Su:146935","Se-181.1-Su"
"Se-181.1-Su:146936","Se-181.1-Su"
"Se-181.1-Su:146937","Se-181.1-Su"
"Se-181.1-Su:146938","Se-181.1-Su"
"Se-181.1-Su:146940","Se-181.1-Su"
"Se-181.1-Su:146941","Se-181.1-Su"
"Se-181.1-Su:146942","Se-181.1-Su"
"Se-181.1-Su:146943","Se-181.1-Su"
"Se-181.1-Su:146944","Se-181.1-Su"
"Se-181.1-Su:146945","Se-181.1-Su"
"Se-181.1-Su:146946","Se-181.1-Su"
"Se-181.1-Su:146948","Se-181.1-Su"
"Se-181.1-Su:146949","Se-181.1-Su"
"Se-181.1-Su:146950","Se-181.1-Su"
"Se-181.1-Su:146951","Se-181.1-Su"
"Se-181.1-Su:146952","Se-181.1-Su"
"Se-181.1-Su:146953","Se-181.1-Su"
"Se-181.1-Su:146954","Se-181.1-Su"
"Se-181.1-Su:146955","Se-181.1-Su"
"Se-181.1-Su:146956","Se-181.1-Su"
"Se-181.1-Su:146957","Se-181.1-Su"
"Se-181.1-Su:146958","Se-181.1-Su"
"Se-181.1-Su:146960","Se-181.1-Su"
"Se-181.1-Su:146961","Se-181.1-Su"
"Se-181.1-Su:146962","Se-181.1-Su"
"Se-181.1-Su:146963","Se-181.1-Su"
"Se-181.1-Su:146964","Se-181.1-Su"
"Se-181.1-Su:146965","Se-181.1-Su"
"Se-181.1-Su:146966","Se-181.1-Su"
"Se-181.1-Su:146967","Se-181.1-Su"
"Se-181.1-Su:146968","Se-181.1-Su"
"Se-181.1-Su:146969","Se-181.1-Su"
"Se-181.1-Su:146970","Se-181.1-Su"
"Se-181.1-Su:146971","Se-181.1-Su"
"Se-181.1-Su:146972","Se-181.1-Su"
"Se-181.1-Su:146974","Se-181.1-Su"
"Se-181.1-Su:146975","Se-181.1-Su"
"Se-181.1-Su:146976","Se-181.1-Su"
"Se-181.1-Su:146977","Se-181.1-Su"
"Se-181.1-Su:146978","Se-181.1-Su"
"Se-181.1-Su:146979","Se-181.1-Su"
"Se-181.1-Su:146980","Se-181.1-Su"
"Se-181.1-Su:146981","Se-181.1-Su"
"Se-181.1-Su:146982","Se-181.1-Su"
"Se-181.1-Su:146983","Se-181.1-Su"
"Se-181.1-Su:146984","Se-181.1-Su"
"Se-181.1-Su:146985","Se-181.1-Su"
"Se-181.1-Su:146986","Se-181.1-Su"
"Se-181.1-Su:146987","Se-181.1-Su"
"Se-181.1-Su:146988","Se-181.1-Su"
"Se-181.1-Su:146989","Se-181.1-Su"
"Se-181.1-Su:146990","Se-181.1-Su"
"Se-181.1-Su:146991","Se-181.1-Su"
"Se-181.1-Su:146992","Se-181.1-Su"
"Se-181.1-Su:146993","Se-181.1-Su"
"Se-181.1-Su:146994","Se-181.1-Su"
"Se-181.1-Su:146995","Se-181.1-Su"
"Se-181.1-Su:146996","Se-181.1-Su"
"Se-181.1-Su:146997","Se-181.1-Su"
"Se-181.1-Su:146998","Se-181.1-Su"
"Se-181.1-Su:146999","Se-181.1-Su"
"Se-181.1-Su:147000","Se-181.1-Su"
"Se-181.1-Su:147001","Se-181.1-Su"
"Se-181.1-Su:147002","Se-181.1-Su"
"Se-181.1-Su:147003","Se-181.1-Su"
"Se-181.1-Su:147004","Se-181.1-Su"
"Se-181.1-Su:147005","Se-181.1-Su"
"Se-181.1-Su:147006","Se-181.1-Su"
"Se-181.1-Su:147007","Se-181.1-Su"
"Se-181.1-Su:147008","Se-181.1-Su"
"Se-181.1-Su:147009","Se-181.1-Su"
"Se-181.1-Su:147010","Se-181.1-Su"
"Se-181.1-Su:147012","Se-181.1-Su"
"Se-181.1-Su:147013","Se-181.1-Su"
"Se-181.1-Su:147014","Se-181.1-Su"
"Se-181.1-Su:147015","Se-181.1-Su"
"Se-181.1-Su:147016","Se-181.1-Su"
"Se-181.1-Su:147017","Se-181.1-Su"
"Se-181.1-Su:147018","Se-181.1-Su"
"Se-181.1-Su:147019","Se-181.1-Su"
"Se-181.1-Su:147020","Se-181.1-Su"
"Se-181.1-Su:147021","Se-181.1-Su"
"Se-181.1-Su:147022","Se-181.1-Su"
"Se-181.1-Su:147023","Se-181.1-Su"
"Se-181.1-Su:147024","Se-181.1-Su"
"Se-181.1-Su:147025","Se-181.1-Su"
"Se-181.1-Su:147026","Se-181.1-Su"
"Se-181.1-Su:147027","Se-181.1-Su"
"Se-181.1-Su:147028","Se-181.1-Su"
"Se-181.1-Su:147030","Se-181.1-Su"
"Se-181.1-Su:147031","Se-181.1-Su"
"Se-181.1-Su:147032","Se-181.1-Su"
"Se-181.1-Su:147033","Se-181.1-Su"
"Se-181.1-Su:147034","Se-181.1-Su"
"Se-181.1-Su:147035","Se-181.1-Su"
"Se-181.1-Su:147036","Se-181.1-Su"
"Se-181.1-Su:147037","Se-181.1-Su"
"Se-181.1-Su:147038","Se-181.1-Su"
"Se-181.1-Su:147039","Se-181.1-Su"
"Se-181.1-Su:147041","Se-181.1-Su"
"Se-181.1-Su:147042","Se-181.1-Su"
"Se-181.1-Su:147043","Se-181.1-Su"
"Se-181.1-Su:147044","Se-181.1-Su"
"Se-181.1-Su:147045","Se-181.1-Su"
"Se-181.1-Su:147046","Se-181.1-Su"
"Se-181.1-Su:147047","Se-181.1-Su"
"Se-181.1-Su:147048","Se-181.1-Su"
"Se-181.1-Su:147049","Se-181.1-Su"
"Se-181.1-Su:147050","Se-181.1-Su"
"Se-181.1-Su:147052","Se-181.1-Su"
"Se-181.1-Su:147053","Se-181.1-Su"
"Se-181.1-Su:147054","Se-181.1-Su"
"Se-181.1-Su:147055","Se-181.1-Su"
"Se-181.1-Su:147056","Se-181.1-Su"
"Se-181.1-Su:147057","Se-181.1-Su"
"Se-181.1-Su:147058","Se-181.1-Su"
"Se-181.1-Su:147059","Se-181.1-Su"
"Se-181.1-Su:147060","Se-181.1-Su"
"Se-181.1-Su:147061","Se-181.1-Su"
"Se-181.1-Su:147062","Se-181.1-Su"
"Se-181.1-Su:147063","Se-181.1-Su"
"Se-181.1-Su:147064","Se-181.1-Su"
"Se-181.1-Su:147065","Se-181.1-Su"
"Se-181.1-Su:147066","Se-181.1-Su"
"Se-181.1-Su:147067","Se-181.1-Su"
"Se-181.1-Su:147068","Se-181.1-Su"
"Se-181.1-Su:147069","Se-181.1-Su"
"Se-181.1-Su:147070","Se-181.1-Su"
"Se-181.1-Su:147071","Se-181.1-Su"
"Se-181.1-Su:147073","Se-181.1-Su"
"Se-181.1-Su:147074","Se-181.1-Su"
"Se-181.1-Su:147075","Se-181.1-Su"
"Se-181.1-Su:147076","Se-181.1-Su"
"Se-181.1-Su:147077","Se-181.1-Su"
"Se-181.1-Su:147078","Se-181.1-Su"
"Se-181.1-Su:147079","Se-181.1-Su"
"Se-181.1-Su:147080","Se-181.1-Su"
"Se-181.1-Su:147081","Se-181.1-Su"
"Se-181.1-Su:147082","Se-181.1-Su"
"Se-181.1-Su:147084","Se-181.1-Su"
"Se-181.1-Su:147085","Se-181.1-Su"
"Se-181.1-Su:147086","Se-181.1-Su"
"Se-181.1-Su:147088","Se-181.1-Su"
"Se-181.1-Su:147089","Se-181.1-Su"
"Se-181.1-Su:147090","Se-181.1-Su"
"Se-181.1-Su:147091","Se-181.1-Su"
"Se-181.1-Su:147092","Se-181.1-Su"
"Se-181.1-Su:147093","Se-181.1-Su"
"Se-181.1-Su:147094","Se-181.1-Su"
"Se-181.1-Su:147096","Se-181.1-Su"
"Se-181.1-Su:147097","Se-181.1-Su"
"Se-181.1-Su:147098","Se-181.1-Su"
"Se-181.1-Su:147099","Se-181.1-Su"
"Se-181.1-Su:147100","Se-181.1-Su"
"Se-181.1-Su:147101","Se-181.1-Su"
"Se-181.1-Su:147102","Se-181.1-Su"
"Se-181.1-Su:147103","Se-181.1-Su"
"Se-181.1-Su:147104","Se-181.1-Su"
"Se-181.1-Su:147105","Se-181.1-Su"
"Se-181.1-Su:147106","Se-181.1-Su"
"Se-181.1-Su:147107","Se-181.1-Su"
"Se-181.1-Su:147108","Se-181.1-Su"
"Se-181.1-Su:147109","Se-181.1-Su"
"Se-181.1-Su:147110","Se-181.1-Su"
"Se-181.1-Su:147111","Se-181.1-Su"
"Se-181.1-Su:147112","Se-181.1-Su"
"Se-181.1-Su:147113","Se-181.1-Su"
"Se-181.1-Su:147114","Se-181.1-Su"
"Se-181.1-Su:147115","Se-181.1-Su"
"Se-181.1-Su:147116","Se-181.1-Su"
"Se-181.1-Su:147117","Se-181.1-Su"
"Se-181.1-Su:147118","Se-181.1-Su"
"Se-181.1-Su:147119","Se-181.1-Su"
"Se-181.1-Su:147120","Se-181.1-Su"
"Se-181.1-Su:147121","Se-181.1-Su"
"Se-181.1-Su:147122","Se-181.1-Su"
"Se-181.1-Su:147123","Se-181.1-Su"
"Se-181.1-Su:147124","Se-181.1-Su"
"Se-181.1-Su:147125","Se-181.1-Su"
"Se-181.1-Su:147126","Se-181.1-Su"
"Se-181.1-Su:147127","Se-181.1-Su"
"Se-181.1-Su:147128","Se-181.1-Su"
"Se-181.1-Su:147129","Se-181.1-Su"
"Se-181.1-Su:147130","Se-181.1-Su"
"Se-181.1-Su:147131","Se-181.1-Su"
"Se-181.1-Su:147132","Se-181.1-Su"
"Se-181.1-Su:147133","Se-181.1-Su"
"Se-181.1-Su:147134","Se-181.1-Su"
"Se-181.1-Su:147135","Se-181.1-Su"
"Se-181.1-Su:147136","Se-181.1-Su"
"Se-181.1-Su:147137","Se-181.1-Su"
"Se-181.1-Su:147138","Se-181.1-Su"
"Se-181.1-Su:147139","Se-181.1-Su"
"Se-181.1-Su:147140","Se-181.1-Su"
"Se-181.1-Su:147141","Se-181.1-Su"
"Se-181.1-Su:147142","Se-181.1-Su"
"Se-181.1-Su:147143","Se-181.1-Su"
"Se-181.1-Su:147144","Se-181.1-Su"
"Se-181.1-Su:147145","Se-181.1-Su"
"Se-181.1-Su:147146","Se-181.1-Su"
"Se-181.1-Su:147147","Se-181.1-Su"
"Se-181.1-Su:147149","Se-181.1-Su"
"Se-181.1-Su:147150","Se-181.1-Su"
"Se-181.1-Su:147151","Se-181.1-Su"
"Se-181.1-Su:147152","Se-181.1-Su"
"Se-181.1-Su:147153","Se-181.1-Su"
"Se-181.1-Su:147154","Se-181.1-Su"
"Se-181.1-Su:147155","Se-181.1-Su"
"Se-181.1-Su:147156","Se-181.1-Su"
"Se-181.1-Su:147157","Se-181.1-Su"
"Se-181.1-Su:147158","Se-181.1-Su"
"Se-181.1-Su:147159","Se-181.1-Su"
"Se-181.1-Su:147160","Se-181.1-Su"
"Se-181.1-Su:147161","Se-181.1-Su"
"Se-181.1-Su:147162","Se-181.1-Su"
"Se-181.1-Su:147163","Se-181.1-Su"
"Se-181.1-Su:147164","Se-181.1-Su"
"Se-181.1-Su:147165","Se-181.1-Su"
"Se-181.1-Su:147166","Se-181.1-Su"
"Se-181.1-Su:147167","Se-181.1-Su"
"Se-181.1-Su:147169","Se-181.1-Su"
"Se-181.1-Su:147170","Se-181.1-Su"
"Se-181.1-Su:147171","Se-181.1-Su"
"Se-181.1-Su:147172","Se-181.1-Su"
"Se-181.1-Su:147173","Se-181.1-Su"
"Se-181.1-Su:147175","Se-181.1-Su"
"Se-181.1-Su:147176","Se-181.1-Su"
"Se-181.1-Su:147177","Se-181.1-Su"
"Se-181.1-Su:147178","Se-181.1-Su"
"Se-181.1-Su:147179","Se-181.1-Su"
"Se-181.1-Su:147180","Se-181.1-Su"
"Se-181.1-Su:147181","Se-181.1-Su"
"Se-181.1-Su:147182","Se-181.1-Su"
"Se-181.1-Su:147183","Se-181.1-Su"
"Se-181.1-Su:147184","Se-181.1-Su"
"Se-181.1-Su:147185","Se-181.1-Su"
"Se-181.1-Su:147186","Se-181.1-Su"
"Se-181.1-Su:147187","Se-181.1-Su"
"Se-181.1-Su:147188","Se-181.1-Su"
"Se-181.1-Su:147189","Se-181.1-Su"
"Se-181.1-Su:147190","Se-181.1-Su"
"Se-181.1-Su:147191","Se-181.1-Su"
"Se-181.1-Su:147192","Se-181.1-Su"
"Se-181.1-Su:147193","Se-181.1-Su"
"Se-181.1-Su:147194","Se-181.1-Su"
"Se-181.1-Su:147195","Se-181.1-Su"
"Se-181.1-Su:147196","Se-181.1-Su"
"Se-181.1-Su:147197","Se-181.1-Su"
"Se-181.1-Su:147198","Se-181.1-Su"
"Se-181.1-Su:147199","Se-181.1-Su"
"Se-181.1-Su:147200","Se-181.1-Su"
"Se-181.1-Su:147201","Se-181.1-Su"
"Se-181.1-Su:147202","Se-181.1-Su"
"Se-181.1-Su:147204","Se-181.1-Su"
"Se-181.1-Su:147205","Se-181.1-Su"
"Se-181.1-Su:147206","Se-181.1-Su"
"Se-181.1-Su:147207","Se-181.1-Su"
"Se-181.1-Su:147208","Se-181.1-Su"
"Se-181.1-Su:147209","Se-181.1-Su"
"Se-181.1-Su:147210","Se-181.1-Su"
"Se-181.1-Su:147211","Se-181.1-Su"
"Se-181.1-Su:147212","Se-181.1-Su"
"Se-181.1-Su:147213","Se-181.1-Su"
"Se-181.1-Su:147214","Se-181.1-Su"
"Se-181.1-Su:147215","Se-181.1-Su"
"Se-181.1-Su:147216","Se-181.1-Su"
"Se-181.1-Su:147217","Se-181.1-Su"
"Se-181.1-Su:147218","Se-181.1-Su"
"Se-181.1-Su:147219","Se-181.1-Su"
"Se-181.1-Su:147220","Se-181.1-Su"
"Se-181.1-Su:147221","Se-181.1-Su"
"Se-181.1-Su:147222","Se-181.1-Su"
"Se-181.1-Su:147223","Se-181.1-Su"
"Se-181.1-Su:147224","Se-181.1-Su"
"Se-181.1-Su:147225","Se-181.1-Su"
"Se-181.1-Su:147226","Se-181.1-Su"
"Se-181.1-Su:147227","Se-181.1-Su"
"Se-181.1-Su:147228","Se-181.1-Su"
